CD;Año;Semana;Tienda;Apertura;CD;Cierre;Estado;Estatus;MismasTiendas;Region;Zona;Ventas Actuales;Ventas Año Anterior;Variacion Venta;% Margen;% Margen Año Anterior;Costo de Ventas;Piezas de Venta;Piezas Venta Año Anterior;Utilidad Tienda;Inventario pesos;Inventario Año Anterior pesos;Inventario pzas;Inventario Año Anterior pzas;Inventario CD pesos;Inventario CD Año Anterior pesos;Inventario CD pzas;Inventario CD Año Anterior pzas;Inventario Tienda IT pesos;Inventario Tienda IT Año Anterior pesos;Inventario Tienda IT pzas;Inventario Tienda IT Año Anterior pzas;Inventario On Hand pesos;Inventario OH Año Anterior pesos;Inventario On Hand Pzas;Inventario OH Año Anterior pzas
7440;2024;Sem-31;6326 - Clouthier (NLE);20041113;7440;20400101;NLE;Activo;Mismas Tiendas;R76 Monterrey Sta Catarina;D04 NORESTE;$13.162;$25.520;($12.358);45,34%;45,64%;$6.274;447;743;$ 5.966,93;$169.399;$120.656;11.332;8.582;;;;;$8.167;$4.070;408;216;$161.231;$116.586;10.924;8.366
7440;2024;Sem-31;6327 - Centrito (NLE);20050331;7440;20400101;NLE;Activo;Mismas Tiendas;R14 Monterrey Sur;D04 NORESTE;$15.674;$1.968;$13.705;45,36%;45,43%;$7.467;535;74;$ 7.109,71;$137.243;$18.342;9.454;1.167;;;;;$6.950;$378;288;100;$130.293;$17.964;9.166;1.067
7440;2024;Sem-31;6328 - Colon Centro (NLE);20050316;7440;20400101;NLE;Activo;Mismas Tiendas;R14 Monterrey Sur;D04 NORESTE;$14.314;$10.689;$3.624;44,78%;51,15%;$6.902;542;364;$ 6.409,22;$177.779;$117.083;12.287;8.737;;;;;$16.230;$5.960;912;276;$161.549;$111.123;11.375;8.461
7440;2024;Sem-31;6329 - Tampico Centro (TAM);20050430;7440;20400101;TAM;Activo;Mismas Tiendas;R19 Tampico;D05 BAJIO;$19.152;$19.383;($232);47,65%;46,73%;$8.684;603;641;$ 9.126,70;$151.216;$148.163;10.301;10.105;;;;;$955;$5.016;72;312;$150.261;$143.146;10.229;9.793
7440;2024;Sem-31;6330 - Mty Lincoln (NLE);20051013;7440;20400101;NLE;Activo;Mismas Tiendas;R14 Monterrey Sur;D04 NORESTE;$27.540;$22.318;$5.222;45,62%;47,75%;$13.049;840;672;$ 12.563,33;$177.815;$120.537;11.064;8.689;;;;;$11.981;$18.479;612;1.244;$165.834;$102.058;10.452;7.445
7440;2024;Sem-31;6331 - Linares (NLE);20051129;7440;20400101;NLE;Activo;Mismas Tiendas;R52 Monterrey Juarez;D04 NORESTE;$24.811;$18.144;$6.667;45,20%;46,77%;$11.859;849;565;$ 11.215,17;$151.987;$123.903;10.079;9.647;;;;;$1.654;$17.822;168;1.419;$150.333;$106.081;9.911;8.228
7440;2024;Sem-31;6332 - Tampico Ejercito (TAM);20051026;7440;20400101;TAM;Activo;Mismas Tiendas;R19 Tampico;D05 BAJIO;$17.135;$18.571;($1.436);44,02%;46,15%;$8.393;550;606;$ 7.542,63;$181.229;$131.135;12.119;8.954;;;;;$2.895;$1.880;192;144;$178.334;$129.255;11.927;8.810
7440;2024;Sem-31;6333 - Curva De Texas (TAM);20050930;7440;20400101;TAM;Activo;Mismas Tiendas;R19 Tampico;D05 BAJIO;$22.052;$21.646;$406;44,45%;43,45%;$10.706;763;687;$ 9.801,78;$158.489;$141.679;9.859;9.498;;;;;$5.810;$10.495;384;856;$152.679;$131.184;9.475;8.642
7440;2024;Sem-31;6334 - Altamira Centro (TAM);20050930;7440;20400101;TAM;Activo;Mismas Tiendas;R19 Tampico;D05 BAJIO;$14.977;$21.960;($6.983);48,99%;45,07%;$6.592;502;726;$ 7.336,86;$167.492;$124.493;10.924;8.476;;;;;$0;$4.872;;336;$167.492;$119.622;10.924;8.140
7440;2024;Sem-31;6335 - San Nicolas (NLE);20060228;7440;20400101;NLE;Activo;Mismas Tiendas;R75 Monterrey Lindavista;D04 NORESTE;$31.877;$32.492;($615);42,90%;43,27%;$15.969;1.092;1.005;$ 13.676,64;$172.191;$138.540;11.311;9.851;;;;;$18.316;$11.741;1.104;704;$153.875;$126.800;10.207;9.147
7440;2024;Sem-31;6338 - Blvd. Tamaulipas (TAM);20190627;7440;20400101;TAM;Activo;Mismas Tiendas;R57 Ciudad Victoria;D05 BAJIO;$18.057;$17.591;$465;47,79%;46,96%;$8.164;607;515;$ 8.629,14;$189.564;$141.483;12.024;8.869;;;;;$2.436;$34.871;228;2.378;$187.127;$106.611;11.796;6.491
7440;2024;Sem-31;6342 - Sabinas (COA);20051208;7440;20400101;COA;Activo;Mismas Tiendas;R48 Monclova;D10 FRONTERA TAMAULIPAS;$23.172;$18.926;$4.246;42,84%;47,68%;$11.623;835;620;$ 9.927,34;$171.826;$110.712;11.127;7.304;;;;;$8.427;$12.013;434;708;$163.399;$98.699;10.693;6.596
7440;2024;Sem-31;6343 - Tampico Hidalgo 1 (TAM);20060122;7440;20400101;TAM;Activo;Mismas Tiendas;R19 Tampico;D05 BAJIO;$22.034;$14.100;$7.934;45,13%;46,57%;$10.548;733;419;$ 9.943,87;$140.522;$127.981;9.379;8.447;;;;;$453;$6.576;36;420;$140.069;$121.405;9.343;8.027
7440;2024;Sem-31;6353 - N.L. Universidad (NLE);20080228;7440;20400101;NLE;Activo;Mismas Tiendas;R75 Monterrey Lindavista;D04 NORESTE;$22.611;$27.385;($4.774);46,12%;42,95%;$10.600;809;878;$ 10.429,11;$192.313;$168.588;11.439;10.613;;;;;$14.954;$14.368;816;768;$177.359;$154.221;10.623;9.845
7440;2024;Sem-31;6354 - Ramos Arizpe (COA);20080722;7440;20400101;COA;Activo;Mismas Tiendas;R17 Saltillo / Ramos;D07 NORTE;$18.692;$11.823;$6.869;44,16%;47,39%;$9.129;634;353;$ 8.255,28;$148.054;$115.379;10.226;9.329;;;;;$8.053;$4.101;388;272;$140.002;$111.278;9.838;9.057
7440;2024;Sem-31;6356 - Cd. Victoria Centro (TAM);20080430;7440;20400101;TAM;Activo;Mismas Tiendas;R57 Ciudad Victoria;D05 BAJIO;$23.104;$25.236;($2.132);46,63%;45,61%;$10.713;763;748;$ 10.772,82;$169.971;$141.028;11.043;9.419;;;;;$0;$24.843;;2.032;$169.971;$116.185;11.043;7.387
7440;2024;Sem-31;6357 - Cd. Mante (TAM);20081213;7440;20400101;TAM;Activo;Mismas Tiendas;R57 Ciudad Victoria;D05 BAJIO;$25.426;$26.083;($658);44,34%;47,20%;$12.372;792;731;$ 11.273,65;$181.043;$132.647;11.749;8.852;;;;;$8.977;$28.987;560;2.279;$172.066;$103.660;11.189;6.573
7440;2024;Sem-31;6366 - Allende (NLE);20081218;7440;20400101;NLE;Activo;Mismas Tiendas;R52 Monterrey Juarez;D04 NORESTE;$25.034;$36.901;($11.867);44,23%;54,50%;$12.208;820;1.146;$ 11.073,85;$199.578;$117.999;12.868;9.016;;;;;$15.438;$20.125;816;1.540;$184.139;$97.874;12.052;7.476
7440;2024;Sem-31;6369 - NL. Villa Juarez (NLE);20081128;7440;20400101;NLE;Activo;Mismas Tiendas;R52 Monterrey Juarez;D04 NORESTE;$23.943;$28.007;($4.064);40,22%;42,93%;$12.637;818;879;$ 9.630,00;$192.950;$138.449;12.164;9.086;;;;;$23.530;$19.634;1.048;1.420;$169.421;$118.815;11.116;7.666
7440;2024;Sem-31;6371 - Escobedo (NLE);20151118;7440;20400101;NLE;Activo;Mismas Tiendas;R18 Monterrey Apodaca;D04 NORESTE;$23.300;$19.426;$3.874;45,53%;47,62%;$11.061;702;562;$ 10.608,46;$161.432;$136.519;9.271;9.644;;;;;$18.742;$9.171;1.068;704;$142.691;$127.348;8.203;8.940
7440;2024;Sem-31;6372 - Plaza Mirasierra (COA);20160505;7440;20400101;COA;Activo;Mismas Tiendas;R60 Saltillo Centro;D07 NORTE;$26.702;$27.866;($1.164);42,30%;45,01%;$13.538;838;872;$ 11.295,10;$176.354;$117.573;11.113;8.300;;;;;$9.678;$12.539;492;1.104;$166.676;$105.034;10.621;7.196
7440;2024;Sem-31;6375 - Garcia (NLE);20191205;7440;20400101;NLE;Activo;Mismas Tiendas;R14 Monterrey Sur;D04 NORESTE;$16.698;$22.283;($5.585);39,99%;44,57%;$8.851;606;721;$ 6.677,57;$174.618;$145.285;10.388;9.680;;;;;$8.350;$9.436;408;792;$166.268;$135.850;9.980;8.888
7440;2024;Sem-31;6376 - Acuna Macro Plaza (COA);20200114;7440;20400101;COA;Activo;Mismas Tiendas;R59 Piedras Negras;D10 FRONTERA TAMAULIPAS;$14.480;$23.243;($8.763);46,86%;48,23%;$6.681;601;611;$ 6.785,43;$221.604;$135.012;13.692;9.109;;;;;$12.660;$8.225;340;804;$208.944;$126.786;13.352;8.305
7440;2024;Sem-31;6377 - Pilares (NLE);20220825;7440;20400101;NLE;Activo;Mismas Tiendas;R18 Monterrey Apodaca;D04 NORESTE;$22.257;$19.780;$2.477;39,18%;45,60%;$11.980;736;582;$ 8.719,39;$162.165;$102.156;9.846;7.249;;;;;$21.644;$13.410;1.218;1.124;$140.521;$88.746;8.628;6.125
7440;2024;Sem-31;6378 - Israel Cavazos (NLE);20230727;7440;20400101;NLE;Activo;NA;R62 Monterrey Guadalupe;D04 NORESTE;$17.851;$35.145;($17.293);42,36%;46,33%;$9.039;590;1.215;$ 7.562,68;$140.845;$94.124;9.507;6.662;;;;;$12.178;$6.101;616;388;$128.667;$88.023;8.891;6.274
7440;2024;Sem-31;6379 - Villas La Huasteca (NLE);20220804;7440;20400101;NLE;Activo;Mismas Tiendas;R76 Monterrey Sta Catarina;D04 NORESTE;$13.828;$12.187;$1.641;48,79%;39,88%;$6.113;463;378;$ 6.746,66;$152.721;$112.140;10.875;6.250;;;;;$7.298;$434;348;24;$145.423;$111.705;10.527;6.226
7440;2024;Sem-31;6380 - Eloy Cavazos (NLE);20220811;7440;20400101;NLE;Activo;Mismas Tiendas;R62 Monterrey Guadalupe;D04 NORESTE;$16.206;$15.574;$632;41,13%;45,20%;$8.407;588;497;$ 6.665,22;$185.303;$159.567;12.026;9.066;;;;;$7.820;$4.944;372;324;$177.483;$154.622;11.654;8.742
7440;2024;Sem-31;6381 - Teofilo Salinas (NLE);20230622;7440;20400101;NLE;Activo;Mismas Tiendas;R52 Monterrey Juarez;D04 NORESTE;$15.354;$22.220;($6.866);45,02%;45,34%;$7.367;571;684;$ 6.912,63;$187.282;$103.826;12.569;7.134;;;;;$11.046;$7.728;616;564;$176.235;$96.098;11.953;6.570
7440;2024;Sem-31;6382 - Saltillo V. Carranza (COA);20230223;7440;20400101;COA;Activo;Mismas Tiendas;R17 Saltillo / Ramos;D07 NORTE;$12.477;$12.999;($521);45,20%;44,34%;$5.964;423;377;$ 5.639,83;$129.557;$101.372;9.372;6.710;;;;;$2.202;$3.589;176;252;$127.355;$97.783;9.196;6.458
7440;2024;Sem-31;6386 - Saltillo Sendero (COA);20190502;7440;20400101;COA;Activo;Mismas Tiendas;R60 Saltillo Centro;D07 NORTE;$12.611;$21.335;($8.725);45,28%;47,11%;$6.018;459;649;$ 5.709,64;$142.666;$99.654;9.267;6.940;;;;;$7.603;$10.486;352;722;$135.063;$89.167;8.915;6.218
7440;2024;Sem-31;6387 - Juarez Libramiento (CHH);20190822;7440;20400101;CHH;Activo;Mismas Tiendas;R53 Juarez Norte;D07 NORTE;$19.325;$22.270;($2.945);41,13%;46,24%;$10.025;572;625;$ 7.948,09;$146.955;$168.768;8.773;10.162;;;;;$7.549;$27.350;412;1.796;$139.406;$141.418;8.361;8.366
7440;2024;Sem-31;6393 - Nueva Rosita (COA);20190528;7440;20400101;COA;Activo;Mismas Tiendas;R48 Monclova;D10 FRONTERA TAMAULIPAS;$14.745;$18.045;($3.301);46,13%;50,03%;$6.910;493;591;$ 6.802,42;$160.183;$114.089;10.094;7.671;;;;;$4.779;$5.650;300;420;$155.404;$108.440;9.794;7.251
7440;2024;Sem-31;6400 - Santa Elena (NLE);20230302;7440;20400101;NLE;Activo;Mismas Tiendas;R75 Monterrey Lindavista;D04 NORESTE;$12.242;$10.911;$1.331;39,63%;38,51%;$6.533;417;327;$ 4.851,77;$221.833;$142.937;15.965;8.326;;;;;$8.773;$880;348;8;$213.060;$142.057;15.617;8.318
7440;2024;Sem-31;6401 - Aries Ocoyoacac (MEX);20230511;7440;20400101;MEX;Activo;Mismas Tiendas;R63 Toluca;D08 CENTRO (CDMX,PUE,MOR,GRO);$10.130;$12.721;($2.591);45,48%;48,04%;$4.814;331;392;$ 4.606,65;$187.405;$123.881;13.226;7.897;;;;;$6.262;$1.587;292;72;$181.143;$122.295;12.934;7.825
7440;2024;Sem-31;6402 - Citadina Escobedo (NLE);20240718;7440;20400101;NLE;Activo;NA;R18 Monterrey Apodaca;D04 NORESTE;$18.510;;$18.510;48,15%;-7,00%;$8.301;611;;$ 8.913,12;$145.803;;10.640;;;;;;$9.996;;575;;$135.807;;10.065;
7440;2024;Sem-31;6404 - Alameda Iglesias (CHH);20230615;7440;20400101;CHH;Activo;Mismas Tiendas;R21 Juarez Sur;D07 NORTE;$16.466;$21.089;($4.624);49,44%;47,96%;$7.172;533;603;$ 8.141,27;$197.135;$112.993;12.872;7.659;;;;;$5.675;$3.698;276;276;$191.460;$109.295;12.596;7.383
7440;2024;Sem-31;6406 - Gran Patio Ecatepec (MEX);20230727;7440;20400101;MEX;Activo;NA;R36 Cuautitlan;D08 CENTRO (CDMX,PUE,MOR,GRO);$10.459;$35.409;($24.950);47,83%;48,74%;$4.725;330;1.223;$ 5.002,18;$187.807;$141.898;13.210;9.983;;;;;$0;$6.094;;388;$187.807;$135.804;13.210;9.595
7440;2024;Sem-31;6407 - Patio la Raza (DIF);20230720;7440;20400101;DIF;Activo;NA;R32 Naucalpan;D08 CENTRO (CDMX,PUE,MOR,GRO);$18.680;$25.916;($7.237);44,10%;46,48%;$9.135;645;805;$ 8.236,87;$189.291;$152.372;13.101;11.296;;;;;$262;$0;36;;$189.029;$152.372;13.065;11.296
7440;2024;Sem-31;6408 - Patio Tulancingo (HID);20230811;7440;20400101;HID;Activo;NA;R37 Hidalgo;D05 BAJIO;$19.285;;$19.285;45,88%;-7,00%;$9.088;624;;$ 8.847,40;$156.722;$140.545;10.941;10.158;;;;;$3.749;$0;264;;$152.972;$140.545;10.677;10.158
7440;2024;Sem-31;6409 - Cadereyta (NLE);20230816;7440;20400101;NLE;Activo;NA;R52 Monterrey Juarez;D04 NORESTE;$15.438;;$15.438;45,96%;-7,00%;$7.263;510;;$ 7.094,47;$167.214;$90.189;11.135;6.406;;;;;$5.709;$90.189;240;6.406;$161.504;$0;10.895;
7440;2024;Sem-31;6412 - Plaza Hidalgo (MEX);20230413;7440;20400101;MEX;Activo;Mismas Tiendas;R63 Toluca;D08 CENTRO (CDMX,PUE,MOR,GRO);$8.594;$7.976;$618;45,41%;48,85%;$4.090;275;212;$ 3.902,93;$196.321;$102.386;14.418;6.468;;;;;$7.140;$0;348;;$189.182;$102.386;14.070;6.468
7440;2024;Sem-31;6414 - Villas de Alcal (NLE);20231012;7440;20400101;NLE;Activo;NA;R76 Monterrey Sta Catarina;D04 NORESTE;$15.676;;$15.676;45,30%;-7,00%;$7.477;475;;$ 7.102,03;$160.283;;10.278;;;;;;$17.085;;564;;$143.199;;9.714;
7440;2024;Sem-31;6415 - Paseos del Bosque (MEX);20231130;7440;20400101;MEX;Activo;NA;R37 Hidalgo;D05 BAJIO;$12.499;;$12.499;44,52%;-7,00%;$6.060;425;;$ 5.564,26;$176.210;;11.858;;;;;;$0;;;;$176.210;;11.858;
7440;2024;Sem-31;6416 - Blvd Acapulco (NLE);20230413;7440;20400101;NLE;Activo;Mismas Tiendas;R75 Monterrey Lindavista;D04 NORESTE;$17.992;$16.248;$1.744;43,17%;47,75%;$8.966;602;446;$ 7.766,61;$167.858;$135.808;10.574;7.946;;;;;$9.205;$10.002;401;776;$158.654;$125.806;10.173;7.170
7440;2024;Sem-31;6417 - Hector Caballero (NLE);20230914;7440;20400101;NLE;Activo;NA;R75 Monterrey Lindavista;D04 NORESTE;$18.267;;$18.267;45,65%;-7,00%;$8.649;626;;$ 8.339,70;$171.156;;11.083;;;;;;$9.459;;396;;$161.697;;10.687;
7440;2024;Sem-31;6418 - Acolman (MEX);20240125;7440;20400101;MEX;Activo;NA;R36 Cuautitlan;D08 CENTRO (CDMX,PUE,MOR,GRO);$9.722;;$9.722;43,23%;-7,00%;$4.838;303;;$ 4.203,15;$135.212;;7.499;;;;;;$0;;;;$135.212;;7.499;
7440;2024;Sem-31;6420 - Aldama (CHH);20240229;7440;20400101;CHH;Activo;NA;R20 Chihuahua;D07 NORTE;$13.708;;$13.708;46,04%;-7,00%;$6.438;459;;$ 6.310,70;$140.969;;9.485;;;;;;$1.163;;72;;$139.806;;9.413;
7440;2024;Sem-31;6460 - Blvd Perez Trevino (COA);20200827;7440;20400101;COA;Activo;Mismas Tiendas;R59 Piedras Negras;D10 FRONTERA TAMAULIPAS;$8.850;$10.489;($1.639);44,38%;42,19%;$4.303;305;330;$ 3.927,22;$150.588;$100.003;9.585;6.234;;;;;$7.268;$434;336;24;$143.320;$99.568;9.249;6.210
7440;2024;Sem-31;6462 - Reynosa Aeropuerto (TAM);20200820;7440;20400101;TAM;Activo;Mismas Tiendas;R13 Reynosa;D10 FRONTERA TAMAULIPAS;$17.659;$18.292;($633);45,15%;44,36%;$8.449;582;579;$ 7.973,56;$163.812;$126.316;9.968;8.035;;;;;$13.521;$11.153;805;712;$150.290;$115.163;9.163;7.323
7440;2024;Sem-31;6463 - Anzurez (TAM);20201015;7440;20400101;TAM;Activo;Mismas Tiendas;R65 Laredo Centro;D10 FRONTERA TAMAULIPAS;$16.600;$16.785;($185);45,59%;44,34%;$7.871;557;520;$ 7.567,27;$176.831;$131.492;10.907;8.579;;;;;$2.825;$8.983;144;624;$174.005;$122.510;10.763;7.955
7440;2024;Sem-31;6464 - Santa Monica (NLE);20211014;7440;20400101;NLE;Activo;Mismas Tiendas;R52 Monterrey Juarez;D04 NORESTE;$15.038;$15.637;($599);42,33%;49,31%;$7.619;519;499;$ 6.365,91;$160.980;$112.214;10.454;6.955;;;;;$8.043;$5.206;396;384;$152.936;$107.007;10.058;6.571
7440;2024;Sem-31;6465 - Lopez De Lara (TAM);20201022;7440;20400101;TAM;Activo;Mismas Tiendas;R65 Laredo Centro;D10 FRONTERA TAMAULIPAS;$10.456;$11.461;($1.005);47,12%;51,07%;$4.797;379;344;$ 4.926,77;$163.543;$97.127;10.898;6.775;;;;;$3.671;$869;180;48;$159.872;$96.258;10.718;6.727
7440;2024;Sem-31;6466 - Las Brisas (TAM);20201118;7440;20400101;TAM;Activo;Mismas Tiendas;R58 Matamoros;D10 FRONTERA TAMAULIPAS;$12.849;$13.032;($183);48,16%;47,91%;$5.761;402;423;$ 6.188,33;$162.996;$132.112;10.327;8.406;;;;;$406;$5.698;36;232;$162.590;$126.414;10.291;8.174
7440;2024;Sem-31;6467 - Miguel Aleman (TAM);20200917;7440;20400101;TAM;Activo;Mismas Tiendas;R13 Reynosa;D10 FRONTERA TAMAULIPAS;$13.348;$14.806;($1.458);43,78%;43,58%;$6.570;417;542;$ 5.843,97;$150.116;$135.644;9.659;8.438;;;;;$0;$14.595;;962;$150.116;$121.049;9.659;7.476
7440;2024;Sem-31;6468 - Av Del Nino (TAM);20210527;7440;20400101;TAM;Activo;Mismas Tiendas;R58 Matamoros;D10 FRONTERA TAMAULIPAS;$14.919;$11.236;$3.683;45,31%;45,15%;$7.115;568;334;$ 6.759,56;$154.112;$103.608;10.447;6.880;;;;;$899;$5.318;96;360;$153.213;$98.290;10.351;6.520
7440;2024;Sem-31;6471 - Zuazua (NLE);20211125;7440;20400101;NLE;Activo;Mismas Tiendas;R75 Monterrey Lindavista;D04 NORESTE;$14.298;$12.160;$2.139;43,04%;42,94%;$7.143;457;380;$ 6.154,31;$138.984;$95.023;9.409;5.787;;;;;$8.566;$2.647;416;144;$130.417;$92.376;8.993;5.643
7440;2024;Sem-31;6473 - Sarzana (CHH);20201001;7440;20400101;CHH;Activo;Mismas Tiendas;R21 Juarez Sur;D07 NORTE;$13.316;$19.759;($6.443);45,14%;46,57%;$6.372;442;584;$ 6.011,30;$184.250;$146.635;11.612;9.600;;;;;$10.413;$7.375;564;710;$173.838;$139.260;11.048;8.890
7440;2024;Sem-31;6477 - Oasis (CHH);20200910;7440;20400101;CHH;Activo;Mismas Tiendas;R21 Juarez Sur;D07 NORTE;$22.668;$23.824;($1.156);45,66%;45,98%;$10.732;741;734;$ 10.349,70;$188.309;$169.838;12.485;11.109;;;;;$11.960;$21.053;800;1.414;$176.349;$148.786;11.685;9.695
7440;2024;Sem-31;6482 - Emilio Carranza (COA);20201119;7440;20400101;COA;Activo;Mismas Tiendas;R59 Piedras Negras;D10 FRONTERA TAMAULIPAS;$13.508;$20.408;($6.900);43,36%;45,05%;$6.705;468;672;$ 5.857,19;$171.847;$150.170;11.061;9.614;;;;;$9.150;$2.920;504;180;$162.697;$147.250;10.557;9.434
7440;2024;Sem-31;6483 - Blvd. Suleiman (TAM);20201203;7440;20400101;TAM;Activo;Mismas Tiendas;R57 Ciudad Victoria;D05 BAJIO;$10.696;$12.719;($2.024);49,23%;48,23%;$4.682;370;420;$ 5.265,20;$180.196;$118.567;11.688;8.409;;;;;$1.148;$4.428;120;300;$179.047;$114.139;11.568;8.109
7440;2024;Sem-31;6484 - America Espanola (TAM);20210318;7440;20400101;TAM;Activo;Mismas Tiendas;R57 Ciudad Victoria;D05 BAJIO;$8.369;$11.406;($3.037);50,49%;47,86%;$3.558;279;345;$ 4.225,68;$158.101;$111.543;11.313;7.688;;;;;$1.942;$2.617;132;104;$156.159;$108.926;11.181;7.584
7440;2024;Sem-31;6485 - Villas Mirador (COA);20201210;7440;20400101;COA;Activo;Mismas Tiendas;R59 Piedras Negras;D10 FRONTERA TAMAULIPAS;$17.213;$15.221;$1.992;41,87%;44,58%;$8.801;599;480;$ 7.207,30;$161.685;$143.774;10.021;8.806;;;;;$7.943;$14.861;364;952;$153.742;$128.912;9.657;7.854
7440;2024;Sem-31;6486 - Saltillo Coss (COA);20201125;7440;20400101;COA;Activo;Mismas Tiendas;R60 Saltillo Centro;D07 NORTE;$17.657;$23.782;($6.125);45,76%;46,03%;$8.341;622;746;$ 8.080,21;$180.448;$102.976;11.243;7.110;;;;;$2.874;$5.549;144;348;$177.574;$97.427;11.099;6.762
7440;2024;Sem-31;6487 - Villa Garcia (NLE);20201210;7440;20400101;NLE;Activo;Mismas Tiendas;R76 Monterrey Sta Catarina;D04 NORESTE;$27.679;$22.070;$5.609;41,98%;48,42%;$14.123;904;669;$ 11.618,91;$194.339;$128.743;12.562;8.808;;;;;$18.020;$24.932;992;1.856;$176.319;$103.812;11.570;6.952
7440;2024;Sem-31;6488 - San Roque (NLE);20201022;7440;20400101;NLE;Activo;Mismas Tiendas;R52 Monterrey Juarez;D04 NORESTE;$12.218;$12.324;($106);43,02%;41,20%;$6.106;411;399;$ 5.256,38;$143.721;$97.727;9.653;6.095;;;;;$9.997;$2.817;532;156;$133.723;$94.910;9.121;5.939
7440;2024;Sem-31;6489 - Plaza Miralta (TAM);20201210;7440;20400101;TAM;Activo;Mismas Tiendas;R19 Tampico;D05 BAJIO;$11.328;$12.992;($1.665);48,12%;43,93%;$5.084;367;420;$ 5.450,81;$133.571;$93.743;8.513;5.590;;;;;$260;$434;12;24;$133.311;$93.308;8.501;5.566
7440;2024;Sem-31;6490 - Roberto Guerra M. (TAM);20210325;7440;20400101;TAM;Activo;Mismas Tiendas;R58 Matamoros;D10 FRONTERA TAMAULIPAS;$15.170;$14.065;$1.105;45,44%;45,62%;$7.215;450;425;$ 6.893,44;$184.665;$154.918;11.674;9.998;;;;;$0;$5.813;;372;$184.665;$149.105;11.674;9.626
7440;2024;Sem-31;6491 - Libertad (CHH);20210218;7440;20400101;CHH;Activo;Mismas Tiendas;R20 Chihuahua;D07 NORTE;$22.083;$20.391;$1.692;46,18%;46,33%;$10.340;747;629;$ 10.197,17;$152.311;$106.536;9.328;7.861;;;;;$12.232;$6.538;783;304;$140.079;$99.998;8.545;7.557
7440;2024;Sem-31;6492 - Nueva Espania (CHH);20210225;7440;20400101;CHH;Activo;Mismas Tiendas;R51 Chihuahua Sur;D07 NORTE;$20.297;$20.212;$85;48,05%;45,79%;$9.124;630;693;$ 9.752,52;$187.456;$127.974;12.700;8.598;;;;;$5.177;$2.924;364;128;$182.279;$125.050;12.336;8.470
7440;2024;Sem-31;6494 - Reliz (CHH);20210504;7440;20400101;CHH;Activo;Mismas Tiendas;R20 Chihuahua;D07 NORTE;$12.486;$21.053;($8.567);48,97%;44,63%;$5.498;469;779;$ 6.113,83;$196.155;$161.578;12.950;9.707;;;;;$3.124;$14.366;228;976;$193.031;$147.212;12.722;8.731
7440;2024;Sem-31;6496 - Frontera Coahuila (COA);20210805;7440;20400101;COA;Activo;Mismas Tiendas;R48 Monclova;D10 FRONTERA TAMAULIPAS;$9.757;$12.504;($2.747);46,55%;48,71%;$4.533;345;433;$ 4.541,75;$180.471;$116.435;12.209;7.527;;;;;$7.494;$2.640;372;156;$172.977;$113.795;11.837;7.371
7440;2024;Sem-31;6497 - GOMEZ MORIN (CHH);20220609;7440;20400101;CHH;Activo;Mismas Tiendas;R53 Juarez Norte;D07 NORTE;$15.559;$10.929;$4.629;49,88%;52,22%;$6.709;516;338;$ 7.761,05;$154.631;$119.293;8.870;6.986;;;;;$4.737;$7.518;208;492;$149.894;$111.775;8.662;6.494
7440;2024;Sem-31;6498 - Paseo Monterrey (TAM);20210812;7440;20400101;TAM;Activo;Mismas Tiendas;R65 Laredo Centro;D10 FRONTERA TAMAULIPAS;$10.772;$15.779;($5.007);45,75%;47,83%;$5.089;371;497;$ 4.928,35;$178.554;$144.867;11.286;10.050;;;;;$11.294;$2.599;524;180;$167.260;$142.269;10.762;9.870
7440;2024;Sem-31;6499 - Campus (CHH);20210923;7440;20400101;CHH;Activo;Mismas Tiendas;R20 Chihuahua;D07 NORTE;$11.341;$12.119;($778);51,01%;43,52%;$4.763;345;380;$ 5.784,83;$146.514;$103.383;9.897;6.666;;;;;$473;$1.314;36;32;$146.041;$102.068;9.861;6.634
7440;2024;Sem-31;6509 - Valle De Santiago (GUA);20060329;7440;20400101;GUA;Activo;Mismas Tiendas;R16 Michoacan;D05 BAJIO;$28.434;$24.477;$3.958;40,94%;47,33%;$14.802;958;852;$ 11.641,76;$184.917;$112.238;12.122;8.481;;;;;$12.931;$10.101;629;616;$171.986;$102.137;11.493;7.865
7440;2024;Sem-31;6513 - Acambaro (GUA);20061027;7440;20400101;GUA;Activo;Mismas Tiendas;R16 Michoacan;D05 BAJIO;$21.271;$20.781;$490;44,22%;42,68%;$10.377;733;679;$ 9.405,63;$180.149;$134.245;12.434;8.829;;;;;$0;$457;;36;$180.149;$133.787;12.434;8.793
7440;2024;Sem-31;6514 - Moroleon (GUA);20060830;7440;20400101;GUA;Activo;Mismas Tiendas;R16 Michoacan;D05 BAJIO;$37.180;$34.736;$2.444;41,96%;46,56%;$18.975;1.251;1.077;$ 15.601,80;$200.694;$130.684;12.562;9.339;;;;;$18.313;$11.411;1.080;930;$182.381;$119.273;11.482;8.409
7440;2024;Sem-31;6521 - Av. La Raza (CHH);20230813;7440;20400101;CHH;Activo;NA;R21 Juarez Sur;D07 NORTE;$11.417;;$11.417;47,26%;-7,00%;$5.223;333;;$ 5.395,29;$189.305;$92.193;13.002;5.802;;;;;$4.155;$92.193;204;5.802;$185.150;$0;12.798;
